2022-11-29 14:17:18:174  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:28:35:247  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:28:35:249  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:28:35:251  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:28:35:252  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:28:35:253  车速为：51.0166位置标记为：0
2022-11-29 14:28:35:258  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:28:35:389  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:29:12:288  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:29:12:290  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:12:304  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:29:12:318  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:12:320  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:12:322  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:12:323  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:12:325  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:12:327  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:12:329  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:12:331  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:12:332  车速为：64.0371位置标记为：1
2022-11-29 14:29:12:337  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:29:12:467  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:29:12:493  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:29:12:496  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:12:510  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:29:12:523  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:12:526  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:12:529  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:12:531  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:12:532  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:12:534  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:12:536  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:12:537  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:12:538  车速为：64.0371位置标记为：0
2022-11-29 14:29:12:543  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:29:12:658  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:29:35:538  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:29:35:540  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:35:558  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:29:35:579  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:35:581  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:35:583  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:35:585  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:35:587  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:35:589  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:35:591  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:35:593  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:35:594  车速为：44.3018位置标记为：1
2022-11-29 14:29:35:599  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:29:35:749  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:29:35:776  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:29:35:779  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:35:796  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:29:35:815  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:35:817  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:35:819  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:35:821  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:35:822  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:35:824  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:35:826  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:35:828  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:35:829  车速为：44.3018位置标记为：0
2022-11-29 14:29:35:834  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:29:35:993  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:29:43:330  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:29:43:333  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:43:343  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:29:43:355  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:43:356  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:43:358  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:43:360  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:43:362  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:43:363  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:43:365  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:43:366  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:43:367  车速为：65.8188位置标记为：1
2022-11-29 14:29:43:371  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:29:43:495  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:29:43:523  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:29:43:526  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:43:536  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:29:43:548  electricalTemperatureCalculate:vect3为空，位置标记：0
2022-11-29 14:29:43:549  车速为：65.8188位置标记为：0
2022-11-29 14:29:43:553  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:29:43:672  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:29:51:297  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:29:51:300  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:51:314  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:29:51:326  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:51:328  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:51:330  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:51:331  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:51:333  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:51:334  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:51:336  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:51:338  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:51:338  车速为：66.9361位置标记为：1
2022-11-29 14:29:51:343  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:29:51:462  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:29:51:478  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:29:51:480  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:51:491  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:29:51:509  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:51:511  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:51:513  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:51:514  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:51:516  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:51:517  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:51:519  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:51:520  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:51:521  车速为：66.9361位置标记为：0
2022-11-29 14:29:51:525  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:29:51:647  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:29:58:117  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:29:58:119  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:58:130  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:29:58:141  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:58:143  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:58:145  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:58:146  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:58:148  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:58:149  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:58:151  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:58:152  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:29:58:153  车速为：66.5595位置标记为：1
2022-11-29 14:29:58:157  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:29:58:280  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:29:58:295  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:29:58:298  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:29:58:313  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:29:58:327  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:58:329  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:58:330  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:58:332  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:58:333  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:58:335  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:58:336  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:58:338  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:29:58:338  车速为：66.5595位置标记为：0
2022-11-29 14:29:58:342  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:29:58:469  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:30:04:066  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:30:04:069  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:30:04:084  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:30:04:100  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:30:04:102  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:30:04:104  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:30:04:105  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:30:04:107  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:30:04:108  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:30:04:110  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:30:04:112  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:30:04:112  车速为：64.0371位置标记为：1
2022-11-29 14:30:04:117  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:30:04:238  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:30:04:253  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:30:04:255  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:30:04:267  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:30:04:291  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:30:04:293  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:30:04:294  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:30:04:296  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:30:04:297  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:30:04:299  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:30:04:300  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:30:04:302  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:30:04:303  车速为：64.0371位置标记为：0
2022-11-29 14:30:04:307  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:30:04:428  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:31:20:535  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:31:20:538  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:31:20:550  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:31:20:563  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:31:20:564  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:31:20:566  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:31:20:567  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:31:20:569  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:31:20:571  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:31:20:574  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:31:20:576  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:31:20:577  车速为：64.0371位置标记为：1
2022-11-29 14:31:20:581  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:31:20:706  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:31:20:720  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:31:20:722  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:31:20:734  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:31:20:747  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:31:20:749  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:31:20:750  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:31:20:752  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:31:20:753  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:31:20:755  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:31:20:757  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:31:20:758  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:31:20:759  车速为：64.0371位置标记为：0
2022-11-29 14:31:20:763  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:31:20:894  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:37:13:447  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:37:13:449  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:37:13:461  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:37:13:474  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:13:476  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:13:477  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:13:479  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:13:480  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:13:482  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:13:483  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:13:485  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:13:486  车速为：64.0371位置标记为：1
2022-11-29 14:37:13:490  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:37:13:618  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:37:13:642  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:37:13:644  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:37:13:656  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:37:13:669  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:13:671  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:13:672  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:13:675  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:13:676  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:13:678  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:13:679  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:13:681  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:13:682  车速为：64.0371位置标记为：0
2022-11-29 14:37:13:686  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:37:13:809  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:37:36:268  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:37:36:272  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:37:36:288  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:37:36:307  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:36:309  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:36:311  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:36:313  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:36:314  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:36:316  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:36:318  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:36:320  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:36:321  车速为：44.3018位置标记为：1
2022-11-29 14:37:36:326  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:37:36:473  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:37:36:491  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:37:36:495  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:37:36:511  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:37:36:529  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:36:531  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:36:532  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:36:534  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:36:536  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:36:537  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:36:539  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:36:541  electricalTemperatureCalculate:电机温度计算完成, 位置标记：0
2022-11-29 14:37:36:542  车速为：44.3018位置标记为：0
2022-11-29 14:37:36:547  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:37:36:706  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:37:43:275  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:37:43:278  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:37:43:288  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:37:43:305  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:43:307  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:43:309  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:43:310  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:43:312  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:43:313  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:43:314  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:43:316  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:37:43:316  车速为：65.8188位置标记为：1
2022-11-29 14:37:43:320  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:37:43:441  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:37:43:455  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:37:43:458  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:37:43:468  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:37:43:480  electricalTemperatureCalculate:vect3为空，位置标记：0
2022-11-29 14:37:43:481  车速为：65.8188位置标记为：0
2022-11-29 14:37:43:485  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:37:43:613  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:39:35:009  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:39:35:012  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:39:35:036  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:39:35:049  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:39:35:050  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:39:35:052  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:39:35:054  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:39:35:055  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:39:35:057  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:39:35:059  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:39:35:060  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:39:35:061  车速为：65.8188位置标记为：1
2022-11-29 14:39:35:064  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:39:35:177  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:39:35:194  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:39:35:197  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:39:35:208  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:39:35:219  electricalTemperatureCalculate:vect3为空，位置标记：0
2022-11-29 14:39:35:220  车速为：65.8188位置标记为：0
2022-11-29 14:39:35:226  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:39:35:333  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:40:38:050  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:40:38:054  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:40:38:071  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:40:38:083  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:38:085  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:38:086  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:38:087  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:38:089  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:38:091  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:38:093  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:38:094  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:38:095  车速为：65.8188位置标记为：1
2022-11-29 14:40:38:099  vibrationCalculate:计算完成, 位置标记：1
2022-11-29 14:40:38:223  vibrationCalculate:振动特征值计算完成, 位置标记：1
2022-11-29 14:40:38:241  preprocess:磁钢信号预处理完成，位置标记：0
2022-11-29 14:40:38:244  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:40:38:260  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：0
2022-11-29 14:40:38:276  electricalTemperatureCalculate:vect3为空，位置标记：0
2022-11-29 14:40:38:279  车速为：65.8188位置标记为：0
2022-11-29 14:40:38:283  vibrationCalculate:计算完成, 位置标记：0
2022-11-29 14:40:38:407  vibrationCalculate:振动特征值计算完成, 位置标记：0
2022-11-29 14:40:54:479  preprocess:磁钢信号预处理完成，位置标记：1
2022-11-29 14:40:54:482  temperatureCalculate：G2分轮完成，分轮数尺度为：48
2022-11-29 14:40:54:492  temperatureCalculate：轴承端盖温度特征值计算完成, 位置标记：1
2022-11-29 14:40:54:503  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:54:504  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:54:506  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:54:507  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:54:509  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:54:510  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:54:512  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:54:513  electricalTemperatureCalculate:电机温度计算完成, 位置标记：1
2022-11-29 14:40:54:514  车速为：65.8188位置标记为：1
